record_status,parent_entity_id,entity_id,slug,name,record_type,category,partner_type,brand,district,latitude,longitude,address,source_layer,pin_key,pin_label,pin_asset_path,has_perk,is_inkind,offer_summary,listing_brand_property_business_overview,resident_badge,resident_eyebrow,resident_meta,resident_panel_copy,resident_signal,resident_context_labels,resident_insight_grid,resident_actions,partner_badge,partner_eyebrow,partner_meta,partner_panel_copy,partner_signal,partner_context_labels,partner_insight_grid,partner_actions,image_path,source_url,valid_through,terms_summary,verification_status
current_map_entity,,inkind-guest-house,,The Guest House,venue,restaurant,venue,,West Downtown,30.2672,-97.7517,,venue,inkind,inKind,/pins/circular/brands/inkind.svg,True,True,"A good choice for group dinners, nights out, and an easy plan nearby.","A social dinner pick that keeps the plan simple: find it nearby, save it, and use the dining benefit when you arrive.",inKind dining,West Downtown,0.8 mi / Participating inKind restaurant,Use your Downtown Perks card for a resident dining benefit at participating inKind restaurants nearby.,"A good choice for group dinners, nights out, and an easy plan nearby.",Dining benefits | People nearby | Restaurants | Events nearby,What you get | How to use it | Dining feel | Nearby context | Best time to go,Show Card -> /map?mode=resident&tab=pass&sourceEntity=inkind-guest-house | View Dining Benefit -> open_offer_subview | View Venue -> open_venue_subview | Dining Nearby -> /map?mode=resident&tab=map&filter=perks&near=inkind-guest-house | External maps directions -> google_maps_url | Save -> toggle_saved_state,inKind dining,West Downtown,0.8 mi / Participating inKind restaurant,"The Guest House is showing nearby dinner interest, group dining plans, nightlife overlap, and useful moments to reach people before they choose where to go.","A good choice for group dinners, nights out, and an easy plan nearby.",Dining benefits | People nearby | Restaurants | Events nearby,Dinner interest | Group plans | Nearby flow | Best time | Suggested move,Plan Dining Push -> /partners/campaigns?network=inkind&entityId=inkind-guest-house | View Dining Report -> /partner-workspace/overview?network=inkind&entityId=inkind-guest-house | View Dashboard -> /partner-workspace/overview?network=inkind&entityId=inkind-guest-house | Resident View -> /map?mode=resident&tab=map&filter=inkind&entityId=inkind-guest-house | Edit Visibility -> open_visibility_controls | View Audience -> open_audience_view | Contact -> /contact,/images/partner/drop-in-images/inkind-plated-dinner.jpg,,,,Imported from current map inventory
current_map_entity,,legends-301-west-3604,,"301 West Ave # 3604, Austin TX, 78701",listing,property,real_estate,Legends Real Estate,Market District / West Downtown,30.26688,-97.74721,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Market District / West Downtown,Nearby / Resident ready,Exclusive local access.,Skyline penthouse positioning with evening-light resident energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-301-west-3604 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-301-west-3604 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-301-west-3604 | Save -> toggle_saved_state,Property,Market District / West Downtown,Nearby / Partner signal,"Best for high-floor units where the decision moment is view, hosting, and premium downtown access.",Skyline penthouse positioning with evening-light resident energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-301-west-3604 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-301-west-3604 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-301-west-3604 | Save -> toggle_saved_state,/images/commercial_street_level_1779052788888.png,,,,Imported from current map inventory
current_map_entity,,legends-506-w-7th-1,,"506 W 7th ST # 1, Austin TX, 78701",listing,property,real_estate,Legends Real Estate,Downtown Austin,30.26963,-97.74711,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Downtown Austin,Nearby / Resident ready,Exclusive local access.,Hotel-style living positioning with concierge and lounge energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-506-w-7th-1 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-506-w-7th-1 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-506-w-7th-1 | Save -> toggle_saved_state,Property,Downtown Austin,Nearby / Partner signal,"Best for mixed-use towers where resident lifestyle overlaps hospitality, pool, lobby, and guest access.",Hotel-style living positioning with concierge and lounge energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-506-w-7th-1 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-506-w-7th-1 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-506-w-7th-1 | Save -> toggle_saved_state,/images/legends/2e7c0103-7197-4262-929e-2d9009852a37.avif,,,,Imported from current map inventory
current_map_entity,,legends-603-davis-1103,,"603 Davis ST # 1103, Austin TX, 78701",listing,property,real_estate,Legends Real Estate,Rainey / East Downtown,30.25878,-97.73923,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Rainey / East Downtown,Nearby / Resident ready,Exclusive local access.,Rainey social club positioning with polished rooftop and nightlife adjacency.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-603-davis-1103 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-603-davis-1103 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-603-davis-1103 | Save -> toggle_saved_state,Property,Rainey / East Downtown,Nearby / Partner signal,"Best for residents choosing lively walkable access, music, cocktail rooms, and social energy.",Rainey social club positioning with polished rooftop and nightlife adjacency.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-603-davis-1103 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-603-davis-1103 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-603-davis-1103 | Save -> toggle_saved_state,/images/austonian_lobby_1779052725341.png,,,,Imported from current map inventory
current_map_entity,,legends-360-nueces-2501,,"360 Nueces ST # 2501, Austin TX, 78701",listing,property,real_estate,Legends Real Estate,Market District / West Downtown,30.26724,-97.74674,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Market District / West Downtown,Nearby / Resident ready,Exclusive local access.,Wellness residence positioning with calm morning-light lifestyle cues.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-360-nueces-2501 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-360-nueces-2501 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-360-nueces-2501 | Save -> toggle_saved_state,Property,Market District / West Downtown,Nearby / Partner signal,"Best for residents prioritizing recovery, trail access, fitness, and softer daily routines.",Wellness residence positioning with calm morning-light lifestyle cues.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-360-nueces-2501 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-360-nueces-2501 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-360-nueces-2501 | Save -> toggle_saved_state,/images/commercial_street_level_1779052788888.png,,,,Imported from current map inventory
current_map_entity,,legends-603-davis-907,,"603 Davis ST # 907, Austin TX, 78701",listing,property,real_estate,Legends Real Estate,Rainey / East Downtown,30.25878,-97.73923,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Rainey / East Downtown,Nearby / Resident ready,Exclusive local access.,Rainey social club positioning with polished rooftop and nightlife adjacency.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-603-davis-907 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-603-davis-907 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-603-davis-907 | Save -> toggle_saved_state,Property,Rainey / East Downtown,Nearby / Partner signal,"Best for residents choosing lively walkable access, music, cocktail rooms, and social energy.",Rainey social club positioning with polished rooftop and nightlife adjacency.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-603-davis-907 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-603-davis-907 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-603-davis-907 | Save -> toggle_saved_state,/images/austonian_lobby_1779052725341.png,,,,Imported from current map inventory
current_map_entity,,legends-507-sabine-707,,"507 Sabine ST # 707, Austin TX, 78701",listing,property,real_estate,Legends Real Estate,Downtown Core,30.26637,-97.73651,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Downtown Core,Nearby / Resident ready,Exclusive local access.,Rainey social club positioning with polished rooftop and nightlife adjacency.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-507-sabine-707 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-507-sabine-707 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-507-sabine-707 | Save -> toggle_saved_state,Property,Downtown Core,Nearby / Partner signal,"Best for residents choosing lively walkable access, music, cocktail rooms, and social energy.",Rainey social club positioning with polished rooftop and nightlife adjacency.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-507-sabine-707 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-507-sabine-707 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-507-sabine-707 | Save -> toggle_saved_state,/images/legends/2e7c0103-7197-4262-929e-2d9009852a37.avif,,,,Imported from current map inventory
current_map_entity,,legends-501-west-2002,,"501 West Ave # 2002, Austin TX, 78701",listing,property,real_estate,Legends Real Estate,Market District / West Downtown,30.26558,-97.74731,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Market District / West Downtown,Nearby / Resident ready,Exclusive local access.,Hotel-style living positioning with concierge and lounge energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-501-west-2002 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-501-west-2002 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-501-west-2002 | Save -> toggle_saved_state,Property,Market District / West Downtown,Nearby / Partner signal,"Best for mixed-use towers where resident lifestyle overlaps hospitality, pool, lobby, and guest access.",Hotel-style living positioning with concierge and lounge energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-501-west-2002 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-501-west-2002 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-501-west-2002 | Save -> toggle_saved_state,/images/commercial_street_level_1779052788888.png,,,,Imported from current map inventory
current_map_entity,,legends-210-lavaca-1810,,"210 Lavaca ST # 1810, Austin TX, 78701",listing,property,real_estate,Legends Real Estate,Market District / West Downtown,30.26529,-97.74408,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Market District / West Downtown,Nearby / Resident ready,Exclusive local access.,Executive modern positioning for downtown professionals.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-210-lavaca-1810 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-210-lavaca-1810 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-210-lavaca-1810 | Save -> toggle_saved_state,Property,Market District / West Downtown,Nearby / Partner signal,"Best for residents comparing polished workday flow, dining proximity, and refined urban convenience.",Executive modern positioning for downtown professionals.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-210-lavaca-1810 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-210-lavaca-1810 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-210-lavaca-1810 | Save -> toggle_saved_state,/images/commercial_street_level_1779052788888.png,,,,Imported from current map inventory
current_map_entity,,legends-301-west-1009,,"301 West Ave # 1009, Austin TX, 78701",listing,property,real_estate,Legends Real Estate,Market District / West Downtown,30.26688,-97.74721,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Market District / West Downtown,Nearby / Resident ready,Exclusive local access.,Hotel-style living positioning with concierge and lounge energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-301-west-1009 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-301-west-1009 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-301-west-1009 | Save -> toggle_saved_state,Property,Market District / West Downtown,Nearby / Partner signal,"Best for mixed-use towers where resident lifestyle overlaps hospitality, pool, lobby, and guest access.",Hotel-style living positioning with concierge and lounge energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-301-west-1009 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-301-west-1009 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-301-west-1009 | Save -> toggle_saved_state,/images/commercial_street_level_1779052788888.png,,,,Imported from current map inventory
current_map_entity,,legends-360-nueces-1707,,"360 Nueces ST # 1707, Austin TX, 78701",listing,property,real_estate,Legends Real Estate,Market District / West Downtown,30.26724,-97.74674,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Market District / West Downtown,Nearby / Resident ready,Exclusive local access.,Wellness residence positioning with calm morning-light lifestyle cues.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-360-nueces-1707 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-360-nueces-1707 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-360-nueces-1707 | Save -> toggle_saved_state,Property,Market District / West Downtown,Nearby / Partner signal,"Best for residents prioritizing recovery, trail access, fitness, and softer daily routines.",Wellness residence positioning with calm morning-light lifestyle cues.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-360-nueces-1707 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-360-nueces-1707 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-360-nueces-1707 | Save -> toggle_saved_state,/images/commercial_street_level_1779052788888.png,,,,Imported from current map inventory
current_map_entity,,legends-301-west-3104,,"301 West Ave # 3104, Austin TX, 78701",listing,property,real_estate,Legends Real Estate,Market District / West Downtown,30.26688,-97.74721,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Market District / West Downtown,Nearby / Resident ready,Exclusive local access.,Skyline penthouse positioning with evening-light resident energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-301-west-3104 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-301-west-3104 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-301-west-3104 | Save -> toggle_saved_state,Property,Market District / West Downtown,Nearby / Partner signal,"Best for high-floor units where the decision moment is view, hosting, and premium downtown access.",Skyline penthouse positioning with evening-light resident energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-301-west-3104 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-301-west-3104 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-301-west-3104 | Save -> toggle_saved_state,/images/commercial_street_level_1779052788888.png,,,,Imported from current map inventory
current_map_entity,,legends-84-east-1906,,"84 East Ave # 1906, Austin TX, 78701",listing,property,real_estate,Legends Real Estate,Rainey / East Downtown,30.25954,-97.73878,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Rainey / East Downtown,Nearby / Resident ready,Exclusive local access.,Hotel-style living positioning with concierge and lounge energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-84-east-1906 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-84-east-1906 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-84-east-1906 | Save -> toggle_saved_state,Property,Rainey / East Downtown,Nearby / Partner signal,"Best for mixed-use towers where resident lifestyle overlaps hospitality, pool, lobby, and guest access.",Hotel-style living positioning with concierge and lounge energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-84-east-1906 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-84-east-1906 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-84-east-1906 | Save -> toggle_saved_state,/images/austonian_lobby_1779052725341.png,,,,Imported from current map inventory
current_map_entity,,legends-507-sabine-908,,"507 Sabine ST # 908, Austin TX, 78701",listing,property,real_estate,Legends Real Estate,Downtown Core,30.26637,-97.73651,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Downtown Core,Nearby / Resident ready,Exclusive local access.,Rainey social club positioning with polished rooftop and nightlife adjacency.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-507-sabine-908 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-507-sabine-908 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-507-sabine-908 | Save -> toggle_saved_state,Property,Downtown Core,Nearby / Partner signal,"Best for residents choosing lively walkable access, music, cocktail rooms, and social energy.",Rainey social club positioning with polished rooftop and nightlife adjacency.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-507-sabine-908 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-507-sabine-908 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-507-sabine-908 | Save -> toggle_saved_state,/images/legends/2e7c0103-7197-4262-929e-2d9009852a37.avif,,,,Imported from current map inventory
current_map_entity,,legends-84-east-2003,,"84 East Ave # 2003, Austin TX, 78701",listing,property,real_estate,Legends Real Estate,Rainey / East Downtown,30.25954,-97.73878,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Rainey / East Downtown,Nearby / Resident ready,Exclusive local access.,Hotel-style living positioning with concierge and lounge energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-84-east-2003 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-84-east-2003 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-84-east-2003 | Save -> toggle_saved_state,Property,Rainey / East Downtown,Nearby / Partner signal,"Best for mixed-use towers where resident lifestyle overlaps hospitality, pool, lobby, and guest access.",Hotel-style living positioning with concierge and lounge energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-84-east-2003 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-84-east-2003 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-84-east-2003 | Save -> toggle_saved_state,/images/austonian_lobby_1779052725341.png,,,,Imported from current map inventory
current_map_entity,,legends-84-east-2508,,"84 East Ave # 2508, Austin TX, 78701",listing,property,real_estate,Legends Real Estate,Rainey / East Downtown,30.25954,-97.73878,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Rainey / East Downtown,Nearby / Resident ready,Exclusive local access.,Skyline penthouse positioning with evening-light resident energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-84-east-2508 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-84-east-2508 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-84-east-2508 | Save -> toggle_saved_state,Property,Rainey / East Downtown,Nearby / Partner signal,"Best for high-floor units where the decision moment is view, hosting, and premium downtown access.",Skyline penthouse positioning with evening-light resident energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-84-east-2508 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-84-east-2508 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-84-east-2508 | Save -> toggle_saved_state,/images/austonian_lobby_1779052725341.png,,,,Imported from current map inventory
current_map_entity,,legends-610-davis-2204,,"610 Davis ST # 2204, Austin TX, 78701",listing,property,real_estate,Legends Real Estate,Rainey / East Downtown,30.25861,-97.73863,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Rainey / East Downtown,Nearby / Resident ready,Exclusive local access.,Rainey social club positioning with polished rooftop and nightlife adjacency.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-610-davis-2204 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-610-davis-2204 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-610-davis-2204 | Save -> toggle_saved_state,Property,Rainey / East Downtown,Nearby / Partner signal,"Best for residents choosing lively walkable access, music, cocktail rooms, and social energy.",Rainey social club positioning with polished rooftop and nightlife adjacency.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-610-davis-2204 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-610-davis-2204 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-610-davis-2204 | Save -> toggle_saved_state,/images/austonian_lobby_1779052725341.png,,,,Imported from current map inventory
current_map_entity,,legends-48-east-2509,,"48 East Ave # 2509, Austin TX, 78701",listing,property,real_estate,Legends Real Estate,Rainey / East Downtown,30.2592,-97.73902,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Rainey / East Downtown,Nearby / Resident ready,Exclusive local access.,Wellness residence positioning with calm morning-light lifestyle cues.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-48-east-2509 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-48-east-2509 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-48-east-2509 | Save -> toggle_saved_state,Property,Rainey / East Downtown,Nearby / Partner signal,"Best for residents prioritizing recovery, trail access, fitness, and softer daily routines.",Wellness residence positioning with calm morning-light lifestyle cues.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-48-east-2509 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-48-east-2509 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-48-east-2509 | Save -> toggle_saved_state,/images/austonian_lobby_1779052725341.png,,,,Imported from current map inventory
current_map_entity,,legends-301-west-ave-4105,,301 West Ave # 4105,listing,property,real_estate,Legends Real Estate,Market District / West Downtown,30.267451,-97.750793,,listing,listing,Legends Real Estate,/pins/circular/special/legends-badge.svg,False,False,,Exclusive local access.,Property,Market District / West Downtown,Nearby / Resident ready,Exclusive local access.,Skyline penthouse positioning with evening-light resident energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=resident&tab=map&filter=Properties&entityId=legends-301-west-ave-4105 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-301-west-ave-4105 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-301-west-ave-4105 | Save -> toggle_saved_state,Property,Market District / West Downtown,Nearby / Partner signal,"Best for high-floor units where the decision moment is view, hosting, and premium downtown access.",Skyline penthouse positioning with evening-light resident energy.,Nearby perks | Walkable context | Listing details | Events nearby,,View Property -> /map?mode=partner&tab=map&filter=Properties&entityId=legends-301-west-ave-4105 | Contact Property -> open_property_contact_form | Nearby Perks -> /map?mode=resident&tab=map&filter=perks&near=legends-301-west-ave-4105 | External maps directions -> google_maps_url | Show Card -> /map?mode=resident&tab=pass&sourceEntity=legends-301-west-ave-4105 | Save -> toggle_saved_state,/images/commercial_street_level_1779052788888.png,,,,Imported from current map inventory
